"term","frequency","density","occurrence"
"reference",10,0.000169402517321407,0.0180360721442886
"references",5,8.47012586607037e-05,0.00801603206412826
"refering",2,3.38805034642815e-05,0.00400801603206413
"referred",2,3.38805034642815e-05,0.00200400801603206
"referrences",1,1.69402517321407e-05,0.00200400801603206
"referring",2,3.38805034642815e-05,0.00400801603206413
"refers",1,1.69402517321407e-05,0.00200400801603206
"refilling",1,1.69402517321407e-05,0.00200400801603206
"refined",1,1.69402517321407e-05,0.00200400801603206
"refit",1,1.69402517321407e-05,0.00200400801603206
"reflect",1,1.69402517321407e-05,0.00200400801603206
"reflex",1,1.69402517321407e-05,0.00200400801603206
"reflexes",1,1.69402517321407e-05,0.00200400801603206
"reform",5,8.47012586607037e-05,0.00601202404809619
"reforming",1,1.69402517321407e-05,0.00200400801603206
"reforms",3,5.08207551964222e-05,0.00601202404809619
"refrain",1,1.69402517321407e-05,0.00200400801603206
"reframing",1,1.69402517321407e-05,0.00200400801603206
"refresh",3,5.08207551964222e-05,0.00601202404809619
"refreshingly",1,1.69402517321407e-05,0.00200400801603206
"refueled",3,5.08207551964222e-05,0.00601202404809619
"refund",7,0.000118581762124985,0.00400801603206413
"refunded",1,1.69402517321407e-05,0.00200400801603206
"refusal",2,3.38805034642815e-05,0.00400801603206413
"refusals",2,3.38805034642815e-05,0.00200400801603206
"refused",2,3.38805034642815e-05,0.00400801603206413
"refusing",1,1.69402517321407e-05,0.00200400801603206
"regale",2,3.38805034642815e-05,0.00400801603206413
"regaled",1,1.69402517321407e-05,0.00200400801603206
"regalia",1,1.69402517321407e-05,0.00200400801603206
"regard",5,8.47012586607037e-05,0.0100200400801603
"regarded",2,3.38805034642815e-05,0.00400801603206413
"regarding",2,3.38805034642815e-05,0.00200400801603206
"regards",16,0.000271044027714252,0.032064128256513
"regardszzzzcc",1,1.69402517321407e-05,0.00200400801603206
"regenerative",1,1.69402517321407e-05,0.00200400801603206
"regime",3,5.08207551964222e-05,0.00601202404809619
"region",6,0.000101641510392844,0.00400801603206413
"regional",3,5.08207551964222e-05,0.00400801603206413
"regions",1,1.69402517321407e-05,0.00200400801603206
"register",9,0.000152462265589267,0.0160320641282565
"registered",3,5.08207551964222e-05,0.00601202404809619
"registering",1,1.69402517321407e-05,0.00200400801603206
"registers",1,1.69402517321407e-05,0.00200400801603206
"registration",2,3.38805034642815e-05,0.00400801603206413
"regret",1,1.69402517321407e-05,0.00200400801603206
"regrets",3,5.08207551964222e-05,0.00601202404809619
"regular",1,1.69402517321407e-05,0.00200400801603206
"regularly",2,3.38805034642815e-05,0.00400801603206413
"regulate",2,3.38805034642815e-05,0.00400801603206413
"regulated",4,6.7761006928563e-05,0.00801603206412826
"regulatedî¢ºeposited",1,1.69402517321407e-05,0.00200400801603206
"regulates",2,3.38805034642815e-05,0.00400801603206413
"regulatesî£‰o",1,1.69402517321407e-05,0.00200400801603206
"regulation",10,0.000169402517321407,0.0140280561122244
"regulations",5,8.47012586607037e-05,0.0100200400801603
"regulator",1,1.69402517321407e-05,0.00200400801603206
"regulators",9,0.000152462265589267,0.00400801603206413
"regulatory",10,0.000169402517321407,0.0120240480961924
"regurgitated",1,1.69402517321407e-05,0.00200400801603206
"reign",4,6.7761006928563e-05,0.00601202404809619
"reigns",1,1.69402517321407e-05,0.00200400801603206
"reimburse",1,1.69402517321407e-05,0.00200400801603206
"reimplement",3,5.08207551964222e-05,0.00601202404809619
"reimplementing",1,1.69402517321407e-05,0.00200400801603206
"reincarnation",2,3.38805034642815e-05,0.00400801603206413
"reins",1,1.69402517321407e-05,0.00200400801603206
"reinstall",1,1.69402517321407e-05,0.00200400801603206
"reinsurance",1,1.69402517321407e-05,0.00200400801603206
"reinvent",1,1.69402517321407e-05,0.00200400801603206
"reinventing",1,1.69402517321407e-05,0.00200400801603206
"reiterated",1,1.69402517321407e-05,0.00200400801603206
"reject",3,5.08207551964222e-05,0.00601202404809619
"rejected",2,3.38805034642815e-05,0.00400801603206413
"rejecting",2,3.38805034642815e-05,0.00200400801603206
"relably",1,1.69402517321407e-05,0.00200400801603206
"relate",1,1.69402517321407e-05,0.00200400801603206
"related",6,0.000101641510392844,0.0120240480961924
"relational",3,5.08207551964222e-05,0.00400801603206413
"relationship",17,0.000287984279446393,0.030060120240481
"relationships",17,0.000287984279446393,0.0180360721442886
"relatively",6,0.000101641510392844,0.0120240480961924
"relatives",2,3.38805034642815e-05,0.00400801603206413
"relax",2,3.38805034642815e-05,0.00400801603206413
"relaxed",2,3.38805034642815e-05,0.00400801603206413
"relay",3,5.08207551964222e-05,0.00400801603206413
"relaying",1,1.69402517321407e-05,0.00200400801603206
"relays",1,1.69402517321407e-05,0.00200400801603206
"release",24,0.000406566041571378,0.0240480961923848
"released",19,0.000321864782910674,0.0340681362725451
"releases",9,0.000152462265589267,0.0180360721442886
"relevance",2,3.38805034642815e-05,0.00400801603206413
"relevant",9,0.000152462265589267,0.0180360721442886
"reliability",3,5.08207551964222e-05,0.00400801603206413
"reliable",11,0.000186342769053548,0.0180360721442886
"reliably",1,1.69402517321407e-05,0.00200400801603206
"reliance",2,3.38805034642815e-05,0.00400801603206413
"relied",1,1.69402517321407e-05,0.00200400801603206
"relief",3,5.08207551964222e-05,0.00601202404809619
"relies",1,1.69402517321407e-05,0.00200400801603206
"relieves",1,1.69402517321407e-05,0.00200400801603206
"religion",2,3.38805034642815e-05,0.00400801603206413
"religions",1,1.69402517321407e-05,0.00200400801603206
"religious",5,8.47012586607037e-05,0.0100200400801603
"relishes",1,1.69402517321407e-05,0.00200400801603206
"reluctant",1,1.69402517321407e-05,0.00200400801603206
"rely",1,1.69402517321407e-05,0.00200400801603206
"remain",7,0.000118581762124985,0.0140280561122244
"remainder",1,1.69402517321407e-05,0.00200400801603206
"remained",3,5.08207551964222e-05,0.00601202404809619
"remaining",1,1.69402517321407e-05,0.00200400801603206
"remains",9,0.000152462265589267,0.0160320641282565
"remarkably",1,1.69402517321407e-05,0.00200400801603206
"remarks",3,5.08207551964222e-05,0.00601202404809619
"remastered",1,1.69402517321407e-05,0.00200400801603206
"remedies",3,5.08207551964222e-05,0.00601202404809619
"remember",19,0.000321864782910674,0.0380761523046092
"remembered",3,5.08207551964222e-05,0.00200400801603206
"remembering",1,1.69402517321407e-05,0.00200400801603206
"remind",3,5.08207551964222e-05,0.00400801603206413
"reminded",1,1.69402517321407e-05,0.00200400801603206
"reminders",1,1.69402517321407e-05,0.00200400801603206
"reminding",1,1.69402517321407e-05,0.00200400801603206
"remonopolization",1,1.69402517321407e-05,0.00200400801603206
"remote",9,0.000152462265589267,0.0140280561122244
"remotely",1,1.69402517321407e-05,0.00200400801603206
"remoteroot",1,1.69402517321407e-05,0.00200400801603206
"remove",23,0.000389625789839237,0.0380761523046092
"removebr",1,1.69402517321407e-05,0.00200400801603206
"removed",18,0.000304924531178533,0.0340681362725451
"removereplace",2,3.38805034642815e-05,0.00400801603206413
"removing",4,6.7761006928563e-05,0.00801603206412826
"renaud",2,3.38805034642815e-05,0.00200400801603206
"rendering",5,8.47012586607037e-05,0.00400801603206413
"renegotiate",1,1.69402517321407e-05,0.00200400801603206
"renowned",1,1.69402517321407e-05,0.00200400801603206
"rental",3,5.08207551964222e-05,0.00400801603206413
"rented",1,1.69402517321407e-05,0.00200400801603206
"renting",1,1.69402517321407e-05,0.00200400801603206
"reopen",2,3.38805034642815e-05,0.00200400801603206
"reopening",2,3.38805034642815e-05,0.00200400801603206
"rep",1,1.69402517321407e-05,0.00200400801603206
"repackaged",3,5.08207551964222e-05,0.00601202404809619
"repackaging",1,1.69402517321407e-05,0.00200400801603206
"repacked",1,1.69402517321407e-05,0.00200400801603206
"repair",2,3.38805034642815e-05,0.00400801603206413
"repairs",1,1.69402517321407e-05,0.00200400801603206
"repeat",1,1.69402517321407e-05,0.00200400801603206
"repeatable",1,1.69402517321407e-05,0.00200400801603206
"repeated",1,1.69402517321407e-05,0.00200400801603206
"repeatedly",5,8.47012586607037e-05,0.0100200400801603
"repeater",1,1.69402517321407e-05,0.00200400801603206
"repeating",1,1.69402517321407e-05,0.00200400801603206
"repellent",1,1.69402517321407e-05,0.00200400801603206
"replace",10,0.000169402517321407,0.0200400801603206
"replaced",7,0.000118581762124985,0.0100200400801603
"replacement",3,5.08207551964222e-05,0.00601202404809619
"replacements",1,1.69402517321407e-05,0.00200400801603206
"replaces",1,1.69402517321407e-05,0.00200400801603206
"replcomps",1,1.69402517321407e-05,0.00200400801603206
"replica",1,1.69402517321407e-05,0.00200400801603206
"replicas",1,1.69402517321407e-05,0.00200400801603206
"replicate",1,1.69402517321407e-05,0.00200400801603206
"replied",4,6.7761006928563e-05,0.00801603206412826
"replies",2,3.38805034642815e-05,0.00400801603206413
"reply",9,0.000152462265589267,0.0180360721442886
"replying",1,1.69402517321407e-05,0.00200400801603206
"report",29,0.000491267300232081,0.0280561122244489
"reported",17,0.000287984279446393,0.0200400801603206
"reportedly",2,3.38805034642815e-05,0.00400801603206413
"reporter",4,6.7761006928563e-05,0.00801603206412826
"reporting",5,8.47012586607037e-05,0.00801603206412826
"reports",14,0.00023716352424997,0.0180360721442886
"reposition",1,1.69402517321407e-05,0.00200400801603206
"repositories",2,3.38805034642815e-05,0.00400801603206413
"repository",9,0.000152462265589267,0.0140280561122244
"reppard",1,1.69402517321407e-05,0.00200400801603206
"represent",3,5.08207551964222e-05,0.00601202404809619
"representation",1,1.69402517321407e-05,0.00200400801603206
"representative",3,5.08207551964222e-05,0.00400801603206413
"representatives",2,3.38805034642815e-05,0.00400801603206413
"representing",2,3.38805034642815e-05,0.00400801603206413
"represents",1,1.69402517321407e-05,0.00200400801603206
"reprints",1,1.69402517321407e-05,0.00200400801603206
"reproduce",3,5.08207551964222e-05,0.00601202404809619
"reproduction",2,3.38805034642815e-05,0.00200400801603206
"republic",3,5.08207551964222e-05,0.00601202404809619
"republican",11,0.000186342769053548,0.0160320641282565
"republicans",2,3.38805034642815e-05,0.00200400801603206
"republicempire",1,1.69402517321407e-05,0.00200400801603206
"repudiates",1,1.69402517321407e-05,0.00200400801603206
"repudiating",1,1.69402517321407e-05,0.00200400801603206
"reputation",6,0.000101641510392844,0.00601202404809619
"reqs",3,5.08207551964222e-05,0.00601202404809619
"request",3,5.08207551964222e-05,0.00601202404809619
"requested",2,3.38805034642815e-05,0.00200400801603206
"requesting",1,1.69402517321407e-05,0.00200400801603206
"requestresponse",1,1.69402517321407e-05,0.00200400801603206
"requests",5,8.47012586607037e-05,0.0100200400801603
"require",12,0.000203283020785689,0.0220440881763527
"required",13,0.00022022327251783,0.0160320641282565
"requiredp",1,1.69402517321407e-05,0.00200400801603206
"requiredpp",5,8.47012586607037e-05,0.00200400801603206
"requirement",3,5.08207551964222e-05,0.00400801603206413
"requirements",4,6.7761006928563e-05,0.00601202404809619
"requires",17,0.000287984279446393,0.0260521042084168
"requiresrpmlib",1,1.69402517321407e-05,0.00200400801603206
"requiring",5,8.47012586607037e-05,0.0100200400801603
"requisite",1,1.69402517321407e-05,0.00200400801603206
"reran",1,1.69402517321407e-05,0.00200400801603206
"rescue",4,6.7761006928563e-05,0.00801603206412826
"rescued",1,1.69402517321407e-05,0.00200400801603206
"research",31,0.000525147803696363,0.0380761523046092
"researchers",8,0.000135522013857126,0.0100200400801603
"reseat",1,1.69402517321407e-05,0.00200400801603206
"reseating",4,6.7761006928563e-05,0.00601202404809619
"resemblance",1,1.69402517321407e-05,0.00200400801603206
"resent",1,1.69402517321407e-05,0.00200400801603206
"resentand",1,1.69402517321407e-05,0.00200400801603206
"reserve",1,1.69402517321407e-05,0.00200400801603206
"reserved",4,6.7761006928563e-05,0.00801603206412826
"reset",4,6.7761006928563e-05,0.00801603206412826
"resetting",1,1.69402517321407e-05,0.00200400801603206
"reshaped",1,1.69402517321407e-05,0.00200400801603206
"resident",2,3.38805034642815e-05,0.00400801603206413
"residential",1,1.69402517321407e-05,0.00200400801603206
"residents",6,0.000101641510392844,0.0120240480961924
"resides",1,1.69402517321407e-05,0.00200400801603206
"residing",1,1.69402517321407e-05,0.00200400801603206
"resist",1,1.69402517321407e-05,0.00200400801603206
"resolution",6,0.000101641510392844,0.00601202404809619
"resolve",3,5.08207551964222e-05,0.00601202404809619
"resolved",1,1.69402517321407e-05,0.00200400801603206
"resolving",1,1.69402517321407e-05,0.00200400801603206
"resort",3,5.08207551964222e-05,0.00200400801603206
"resource",2,3.38805034642815e-05,0.00400801603206413
"resources",1,1.69402517321407e-05,0.00200400801603206
"respect",13,0.00022022327251783,0.0200400801603206
"respectable",1,1.69402517321407e-05,0.00200400801603206
"respected",2,3.38805034642815e-05,0.00400801603206413
"respective",1,1.69402517321407e-05,0.00200400801603206
"respectively",1,1.69402517321407e-05,0.00200400801603206
"respects",2,3.38805034642815e-05,0.00400801603206413
"respiratory",2,3.38805034642815e-05,0.00200400801603206
"respond",2,3.38805034642815e-05,0.00400801603206413
"responded",6,0.000101641510392844,0.0100200400801603
"responding",3,5.08207551964222e-05,0.00601202404809619
"response",11,0.000186342769053548,0.0200400801603206
"responses",1,1.69402517321407e-05,0.00200400801603206
"responsibilities",1,1.69402517321407e-05,0.00200400801603206
"responsibility",2,3.38805034642815e-05,0.00400801603206413
"responsible",8,0.000135522013857126,0.00801603206412826
"rest",14,0.00023716352424997,0.0280561122244489
"restaurant",5,8.47012586607037e-05,0.00601202404809619
"restaurants",4,6.7761006928563e-05,0.00801603206412826
"restored",1,1.69402517321407e-05,0.00200400801603206
"restrain",1,1.69402517321407e-05,0.00200400801603206
"restrained",1,1.69402517321407e-05,0.00200400801603206
"restricted",1,1.69402517321407e-05,0.00200400801603206
"restructure",1,1.69402517321407e-05,0.00200400801603206
"restructuring",1,1.69402517321407e-05,0.00200400801603206
"result",15,0.000254103775982111,0.0260521042084168
"resulted",10,0.000169402517321407,0.0180360721442886
"resulting",12,0.000203283020785689,0.0220440881763527
"resultion",4,6.7761006928563e-05,0.00801603206412826
"results",14,0.00023716352424997,0.0240480961923848
"resultsxvid",1,1.69402517321407e-05,0.00200400801603206
"resulutions",1,1.69402517321407e-05,0.00200400801603206
"resume",3,5.08207551964222e-05,0.00601202404809619
"resurrection",1,1.69402517321407e-05,0.00200400801603206
"retail",5,8.47012586607037e-05,0.0100200400801603
"retailer",1,1.69402517321407e-05,0.00200400801603206
"retailers",4,6.7761006928563e-05,0.00200400801603206
"retained",1,1.69402517321407e-05,0.00200400801603206
"retains",2,3.38805034642815e-05,0.00400801603206413
"retired",2,3.38805034642815e-05,0.00400801603206413
"retires",1,1.69402517321407e-05,0.00200400801603206
"retooled",1,1.69402517321407e-05,0.00200400801603206
"retract",1,1.69402517321407e-05,0.00200400801603206
"retreat",1,1.69402517321407e-05,0.00200400801603206
"retreived",1,1.69402517321407e-05,0.00200400801603206
"retrieved",1,1.69402517321407e-05,0.00200400801603206
"retrieves",2,3.38805034642815e-05,0.00400801603206413
"return",14,0.00023716352424997,0.0200400801603206
"returned",10,0.000169402517321407,0.0200400801603206
"returning",5,8.47012586607037e-05,0.0100200400801603
"returns",2,3.38805034642815e-05,0.00400801603206413
"returnspp",1,1.69402517321407e-05,0.00200400801603206
"reuse",2,3.38805034642815e-05,0.00200400801603206
"reuters",12,0.000203283020785689,0.0140280561122244
"reutersbr",1,1.69402517321407e-05,0.00200400801603206
"rev",1,1.69402517321407e-05,0.00200400801603206
"revamps",1,1.69402517321407e-05,0.00200400801603206
"revampsbr",1,1.69402517321407e-05,0.00200400801603206
"reveal",4,6.7761006928563e-05,0.00801603206412826
"revealed",7,0.000118581762124985,0.0100200400801603
"revealing",1,1.69402517321407e-05,0.00200400801603206
"revel",1,1.69402517321407e-05,0.00200400801603206
"revelation",1,1.69402517321407e-05,0.00200400801603206
"revelations",1,1.69402517321407e-05,0.00200400801603206
"revenge",1,1.69402517321407e-05,0.00200400801603206
"revenue",3,5.08207551964222e-05,0.00601202404809619
"revenuebr",1,1.69402517321407e-05,0.00200400801603206
"revered",2,3.38805034642815e-05,0.00400801603206413
"reversal",2,3.38805034642815e-05,0.00400801603206413
"reverse",5,8.47012586607037e-05,0.00601202404809619
"revert",1,1.69402517321407e-05,0.00200400801603206
"review",7,0.000118581762124985,0.0120240480961924
"reviews",3,5.08207551964222e-05,0.00601202404809619
"revisions",4,6.7761006928563e-05,0.00200400801603206
"revisit",1,1.69402517321407e-05,0.00200400801603206
"revival",1,1.69402517321407e-05,0.00200400801603206
"revived",1,1.69402517321407e-05,0.00200400801603206
"revocation",1,1.69402517321407e-05,0.00200400801603206
